hw_id,region_name,site_code,major_type,sub_major_type,item_desc,hw_brand_name,hw_model,hw_asset_num,hw_serial_num,hw_date_acq,hw_acq_val,hw_status,hw_host_name,hw_ip_add,hw_mac_add,hw_user_name,hw_primary_role,hw_memory,hdd_capacity,hdd_free_space,hdd_health,os_type,core_buid,rsu_fac,mv_dto,mv_maint,ims_aiu,dl_dto,dl_maint,dotnet,hw_antivi,ports_num,ports_working,ports_deffect,new_column,user_id
,19,0071,,,Switch,CISCO,CBS350-16T-2G,PE 47774,FOC2644YCKB,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,19,0071,,,Switch,CISCO,SF300-48,PE 31592,DNI19010F86,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,19,0099,,,Switch,CISCO,SF300-48,PE 31566,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,19,0098,,,Switch,CISCO,CATALIST 2960,PE 31141,FOC1148X0R4,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1308,,,Switch,CISCO,SF350-24,PE 45462,DNI24170982,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1306,,,Switch,CISCO,CBS350-48T,PE 47826,PZC27081D0W,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1308,,,Router,CISCO,CISCO 1841,PE 31514,FHK1448732J,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1308,,,Modem,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1312,,,SDWAN,Fortinet,60F,PE 50182,FGT60FTK2309C9Q1,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1312,,,Switch,CISCO,SF350-24,PE 45461,DNI2417095U,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1316,,,Switch,CISCO,CBS350-24,PE 46631,FOC2551Y4Z1,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1320,,,Switch,CISCO,SF350,PE 855,F0C1148X0TU,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1320,,,Fortinet,,CISCO4221,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1320,,,Modem,CONVERGE,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1336,,,Switch,CISCO,CATALYST 2950,PE 9429,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1337,,,Router ,Fortinet,FG-40F,PE 50042,FGT40FTK24042162,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1356,,,Router,Cisco,1841,PE 31533,FHK120823XK,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1356,,,Modem,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1364,,,Switch,CISCO,SF350-24,PE 46352,DNI225101E4,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1364,,,Router,CISCO,1800 Series,PE 14295,FHK11482655,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1364,,,Modem, , ,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1372,,,Switch,CISCO,SF300-48,,DNI1725038X,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1372,,,Router,CISCO,1841,,IPMNN100RA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1372,,,Modem,HUAWEI, ,,48575443D6E620A3,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1377,,,Switch,CISCO,SF300-48,Unreadable,DNI19010EX1,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1380,,,Router,CISCO,1841,Unreadable,FHK123529AM,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1380,,,Switch,CISCO,CATALYST 2960,PE 4514,unreadable,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1380,,,Switch,CISCO,SF350,PE 43308,DNI2236AM9,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1380,,,Switch,CISCO,CBS350-24T-4G,PE 46632,FOC2551Y3XN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1380,,,Modem,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1384,,,Switch,CISCO,SF350-24,PE 43306,-,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1384,,,Router,CISCO,891 F,PE 43992,FGL2419LAQU,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1384,,,Modem,HUAWEI,HG8145V5,,48575443D6F5BFA3,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1391,,,Switch,CISCO,Catalyst 2960,,FOC13117X54L,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1395,,,Switch,CISCO,CBS350-16,PE 47755,FOC2644TCEQ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1396,,,Switch,Cisco,C2960-24,,FOC1331W5UR,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1396,,,Router, , ,,FHK122526VJ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1396,,,Modem, , ,,FHTT9165DB28,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1397,,,Switch,Cisco,CBS350-16,PE 47593,FOC2644YCAV,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1300,,,Switch,D-Link,DGS-1016C,PE 50946,KYKLAAF5C004120,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1300,,,Switch,Cisco,SF-350,PE 46370,DNI250103GK,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1300,,,Switch,Cisco,C2960-24TT-L ,PE 51609,F0C1317X5JC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1300,,,Switch,Cisco,CB5350-16,PE 47585,FOC2644YBGT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1301,,,Switch,Cisco,1900 Series,,DNI920023M,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1301,,,Router,Cisco, ,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1301,,,Modem,PLDT Fiber, ,,FHTT916381B0,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1303,,,Switch,Cisco, ,,DN1243802L5,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1303,,,Router,Cisco,4200 Series,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1303,,,Modem,Fiber, ,,FHTT940D1D68,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1304,,,Switch,CISCO,SP300-24PP,PE 38099,DNI19440AFY,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1304,,,Router,CISCO,1800 series,PE 10062,IPM7T00CRA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1328,,,Switch,Cisco,Catalyst 2960,PE 21575,None,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1328,,,Router,Cisco,C111,PE 46702,FGL2623L5W9,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1328,,,Modem,None,None,Unreadable,None,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1332,,,Switch,CISCO,WS-C2950-24,PE 1750,F0C0545Y09U,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1332,,,Router,CISCO,1700,PE 9417,7.89836E+12,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1340,,,Router,CISCO,1841,,FHK1332719Q,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1340,,,Modem,ADTRAN,6500 SERIES,,B110501,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1340,,,Switch,CISCO,SF350-24,PE 46357,DNI225101EH,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1340,,,Fortinet ,Fortinet,60F,PE 50196,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1340,,,Switch,CISCO,2900 SERIES XL,PE 6281,FAB0424V0U9,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1344,,,Switch,CISCO,SF300-24,PE 38343,DNI2110BXH,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1344,,,Router,CISCO,CISCO 1841,,FTX119W0W1,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1344,,,Modem, , ,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1352,,,Switch,CISCO,SF350-24,PE 46360,DNI225101K5,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1352,,,Router,CISCO,1921,PE 41459,FGL22149249,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1352,,,Modem,ONEACCESS,CROCUS SHDSL,,10154089,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1358,,,Switch,CISCO,WS-C2950-24,PE 1841,5B1IS01B0063,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1358,,,Router,CISCO,1800,PE 1841,IPM7W00CRA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1358,,,Modem,PLDT HOME FIBr, ,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1366,,,Switch,CISCO, ,PE 09780,F000636X2KJ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1366,,,Router, , ,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1366,,,Modem,ZyXEL, ,,S130Y21010055,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1367,,,Switch,CISCO,Catalyst 2960 series,,FOC1330X41F,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1367,,,Switch,CISCO,CBS350-16,PE 47785,FOC2644YBUV,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1367,,,Router, , ,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1367,,,Modem, , ,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1378,,,Switch,CISCO,2960,PE 51638,FOC1933S3PM,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1378,,,Router,CISCO,Cisco 891F,PE 45145,FGL2419LAPU,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1378,,,Modem, , ,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1392,,,Switch,CISCO,CATALYST 2960,PE 9456,F0C1347W4XK,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1392,,,Switch,CISCO,CBS350-24T-4G,PE 46629,FOC2551Y3VT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1360,,,Switch,CISCO,CATALIST 2960,PE 31694,F0C1403V3SL,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1360,,,Switch,CISCO,CBS350-16-48,PE 46816,PSZ26331E3A,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1376,,,SDWAN,Fortinet,100F,PE 49976,FG100FTK23083702,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1376,,,Switch,CISCO,SF350,PE 46368,DNI25010365,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1368,,,Switch,CISCO,CATALIST 2960,PE 9469,FOC1109X1LC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1368,,,Router,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1368,,,Modem,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1388,,,Switch,CISCO,CBS350-48T,PE 47825,PSZ27081CVC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1388,,,Router,CISCO,2.80E+03,PE 1005,FHK1105Q043,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1324,,,Switch,CISCO,,PE 31591,DNI19440AGY,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1390,,,Switch,CISCO,,PE 31564,DNI182407Y6,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1390,,,Switch,CISCO,CBS350-16,PE 46630,FOC2551Y3WZ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1390,,,Router,CISCO,,PE 46708,FGL2623L5WB,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1390,,,Modem,PLDT,,, ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1348,,,Router,CISCO,1800 SERIES,PE 30194,1PM7W00CRA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1348,,,Switch,CISCO,CATALYST 2950 SERIES,PE 9905,CNM9700CRA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1348,,,Switch,CISCO,CBS350-16,PE 47643,FOC2644YCJL,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1360,,,Switch,CISCO,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1304,,,Switch,CISCO,,PE 45466,DNI2417098N,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,19,0071,,,Server ,HP,HP Proliant Ml110 Gen11,,1,,,On Site,,,,,,3 GB,,,,,,,,,,,,,,,,,,
,19,0097,,,Server ,HP,HP Proliant Ml110 Gen11,PE 49692,SGH439KNJZ,,,On Site,,,,,,3 GB,,,,,,,,,,,,,,,,,,
,19,0099,,,Server ,Dell,DELL PowerEdge R440,PE 38360,71Q6LQ2,,,On Site,,,,,,16 GB,,,,,,,,,,,,,,,,,,
,19,0098,,,Server ,Dell,DELL PowerEdge R440,PE 38359,71P2LQ2,,,On Site,,,,,,16 GB,,,,,,,,,,,,,,,,,,
,1,1304,,,Server ,HP,HP Proliant Ml110 Gen10,PE 46450,SGH137VC4H,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1306,,,Server ,HP,HP Proliant Ml110 Gen10,PE 48794,SGH343NBK0,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1312,,,Server ,HP,HP Proliant ML110 Gen9,PE 41465,SGH809WBWP,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1385,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1383,,,Server ,IBM,IBM x3100 M5,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1305,,,Server ,IBM,IBM,,,,,On Site,,,,,,4 GB,,,,,,,,,,,,,,,,,,
,1,1354,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1330,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1339,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1803,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1806,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1805,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1807,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1362,,,Server ,IBM,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1381,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1359,,,Server ,Dell,Dell PowerEdge T440 ,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1315,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1331,,,Server ,IBM,IBM x3100 M5,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1346,,,Server ,,IBM,,,,,On Site,,,,,,2 GB,,,,,,,,,,,,,,,,,,
,1,1357,,,Server ,IBM,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1369,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1371,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1327,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1365,,,Server ,IBM,IBM x3100 M5,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1338,,,Server ,IBM,IBM X3100 M5,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1325,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1309,,,Server ,IBM,IBM x3100 M5,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1386,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1302,,,Server ,IBM,IBM,,,,,On Site,,,,,,3 GB,,,,,,,,,,,,,,,,,,
,1,1379,,,Server ,IBM,IBM X3100 M5,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1363,,,Server ,Dell,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1326,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1374,,,Server ,IBM,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1361,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1804,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1307,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,9000,,,Server ,Dell,Dell PowerEdge T440 ,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,9020,,,Server ,Dell,DELL Power Edge T430,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1320,,,Server ,HP,HP Proliant Ml110 Gen10,PE 47495,SGH249TK3N,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1324,,,Server ,HP,HP Proliant Ml110 Gen10,PE 47449,SGH249TK6R,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1323,,,Server ,IBM,IBM X3200,PE 10780,9902661,,,On Site,,,,,,2 GB,,,,,,,,,,,,,,,,,,
,1,1390,,,Server ,HP,HP Proliant Ml110 Gen10,PE 48805,SGH343NBKD,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1345,,,Server ,,,,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1328,,,Server ,HP,HP Proliant ML110 Gen9,PE 41462,SGH809WBVX,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1329,,,Server ,HP,HP Proliant Ml110 Gen10,,SGH343NBK9,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1332,,,Server ,HP,HP Proliant Ml110 Gen10,PE 42368,SGH838XSWC,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1336,,,Server ,HP,HP Proliant Ml110 Gen10,PE 47448,SGH249TK2H,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1340,,,Server ,HP,HP Proliant Ml110 Gen10,PE 42367,SGH838XSWW,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1392,,,Server ,HP,HP Proliant Ml110 Gen10,PE 47498,SGH249TK6N,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1393,,,Server ,VM,IBM X3200,PE 4940,99A5567,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1344,,,Server ,VM,IBM X3200,PE 7978,43626A-99A0715,,,On Site,,,,,,3 GB,,,,,,,,,,,,,,,,,,
,1,1348,,,Server ,HP,HP Proliant Ml110 Gen11,PE 509801,SGH439KNM0,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1352,,,Server ,HP,HP Proliant Ml110 Gen10,PE 42369,SGH838XSX4,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1356,,,Server ,HP,HP Proliant ML110 Gen9,PE 38580,SGH735WDLD,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1366,,,Server ,HP,HP Proliant ML110 Gen9,PE 38571,SGH735WOLV,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1350,,,Server ,XITRIX,XITRIX PowerFrame 5295,PE 07549,QSEP61800887,,,On Site,,,,,,2 GB,,,,,,,,,,,,,,,,,,
,1,1358,,,Server ,IBM,IBM X3200,PE 14427,99A0700,,,On Site,,,,,,3 GB,,,,,,,,,,,,,,,,,,
,1,1364,,,Server ,HP,HP Proliant ML110 Gen9,PE 38573,SGH735W0M5,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1801,,,Server ,HP,HP Proliant Ml110 Gen10,PE 46449,SGH137VC4W,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1301,,,Server ,HP,HP Proliant Ml110 Gen10,PE 42984,SGH913YLFP,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1303,,,Server ,HP,HP Proliant Ml110 Gen10,PE 43626,SGH936XYRT,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1367,,,Server ,HP,HP Proliant ML110 Gen10,PE 47483,SGH249TK7F,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1368,,,Server ,VM,IBM X3200,PE 35180,998780,,,On Site,,,,,,2 GB,,,,,,,,,,,,,,,,,,
,1,1388,,,Server ,HP,HP Proliant Ml110 Gen10,PE 48800,SGH343NBLY,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1387,,,Server ,IBM,IBM X3200,PE 4804,99B9867,,,On Site,,,,,,3 GB,,,,,,,,,,,,,,,,,,
,1,1372,,,Server ,HP,HP Proliant ML110 Gen9,PE 38572,SGH735W0LW,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1337,,,Server ,Dell,Dell PowerEdge T440 ,,,,,On Site,,,,,,16 GB,,,,,,,,,,,,,,,,,,
,1,1377,,,Server ,HP,HP Proliant Ml110 Gen10,PE 46451,SGH137VC41,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1378,,,Server ,VM,IBM X3200,PE 3293,200709-001344,,,On Site,,,,,,3 GB,,,,,,,,,,,,,,,,,,
,1,1380,,,Server ,HP,HP Proliant ML110 Gen9,PE 41464,SGH809WBWS,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1308,,,Server ,HP,HP Proliant Ml110 Gen10,PE 47446,SGH249TK65,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1360,,,Server ,HP,HP Proliant ML110 Gen9,PE 41466,SGH809WBWC,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1376,,,Server ,HP,HP Proliant Ml110 Gen11,,1,,,On Site,,,,,,2 GB,,,,,,,,,,,,,,,,,,
,1,1800,,,Server ,XITRIX,XITRIX PowerFrame 5295,PE 24141,ESP36230246,,,On Site,,,,,,2 GB,,,,,,,,,,,,,,,,,,
,1,1300,,,Server ,XITRIX,XITRIX PowerFrame 5295,PE 30011,ESP36200064,,,On Site,,,,,,2 GB,,,,,,,,,,,,,,,,,,
,1,1300,,,Server ,HP,HP Proliant Ml110 Gen10,PE 48798,SGH343NBKL,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1384,,,Server ,HP,HP Proliant Ml110 Gen10,PE 47487,SGH249TK62,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1316,,,Server ,HP,HP Proliant Ml110 Gen11,PE 49694,SGH439KNLJ,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1391,,,Server ,HP,HP Proliant Ml110 Gen10,PE 47447,SGH249TK71,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1395,,,Server ,Lenovo,LENOVO X3500 M5,,,,,On Site,,,,,,8 GB,,,,,,,,,,,,,,,,,,
,1,1396,,,Server ,HP,HP Proliant ML110 Gen9,PE 41463,SGH809WBWE,,,On Site,,,,,,16GB,,,,,,,,,,,,,,,,,,
,1,1397,,,Server ,VM,IBM X3200,PE 3883,99A5550,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,19,0071,,,Mouse,HP,N/A,CI 13465,N/A,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,19,0071,,,CPU-PC,HP,DX2710,PE 26102,SGH84700WC,39792,,On Site, ,,,, , , , , ,Windows XP,DL DEMERIT, ,, , , , , ,,,,,,
,19,0071,,,UPS-PC,POWERCOM,N/A,PE 17683,Unreadable,08/24/02,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,19,0071,,,Monitor-LCD,HP,L1910,PE 26362,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,19,0071,,,Keyboard,HP,N/A,CI 13330,N/A, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,19,0071,,,Monitor-LCD,HP,19'5,PE 45696,CNK026022W,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,19,0071,,,Monitor-LCD,HP,19'5,PE  47337,3CQ2400XBC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,19,0071,,,Monitor-LCD,HP,L1910,PE 31839,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,19,0071,,,Mouse,A4tech,N/A,Unreadable,N/A,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,19,0071,,,Keyboard,HP,N/A,CI 28101,N/A, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,19,0071,,,CPU-PC,HP,DX2810,PE 34217,SGH93702XV,39792,,On Site, ,,,, , , , , ,Windows XP,DL DEMERIT, ,, , , , , ,,,,,,
,19,0071,,,UPS-PC,POWERWARE,N/A,PE 20218,N/A,06/19/07,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,19,0071,,,CPU-PC,HP,DX2710,PE 26130,SGH84700ZJ,12/10/08,,On Site, ,,,, , , , , ,Windows XP,DL DEMERIT, ,, , , , , ,,,,,,
,19,0071,,,Monitor-LCD,HP,L1910,PE 26264,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,19,0071,,,Mouse,HP,N/A,Unreadable,N/A,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,19,0071,,,Monitor-LCD,HP,L1910,PE 26342,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,19,0071,,,CPU-PC,HP,DX2710,PE 30397,SGH847007Q,39792,,On Site, ,,,, , , , , ,Windows XP,DL DEMERIT, ,, , , , , ,,,,,,
,19,0071,,,CPU-PC,HP,DX2710,PE 26162,SGH8470125,39792,,On Site,,,,,,,,,,Windows XP,DL DEMERIT,,,,,,,,,,,,,
,19,0071,,,CPU-PC,HP,DX2710,PE 26154,SGH84700YH,39792,,On Site,,,,,,,,,,Windows XP,DL DEMERIT,,,,,,,,,,,,,
,19,0071,,,CPU-PC,HP,DX2710,PE 26125,SGH84700YR,39792,,On Site,,,,,,,,,,Windows XP,DL DEMERIT,,,,,,,,,,,,,
,19,0071,,,CPU-PC,HP,DX2710,PE 25504,SGH847011B,39792,,On Site,,,,,,,,,,Windows XP,DL DEMERIT,,,,,,,,,,,,,
,19,0071,,,CPU-PC,HP,DX2710,PE 26202,SGH8470146,39792,,On Site, ,,,, , , , , ,Windows XP,DL DEMERIT, ,, , , , , ,,,,,,
,19,0071,,,Keyboard,HP,N/A,CI 19664,N/A, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
