hw_id,region_name,site_code,major_type,sub_major_type,item_desc,hw_brand_name,hw_model,hw_asset_num,hw_serial_num,hw_date_acq,hw_acq_val,hw_status,hw_host_name,hw_ip_add,hw_mac_add,hw_user_name,hw_primary_role,hw_memory,hdd_capacity,hdd_free_space,hdd_health,os_type,core_buid,rsu_fac,mv_dto,mv_maint,ims_aiu,dl_dto,dl_maint,dotnet,hw_antivi,ports_num,ports_working,ports_deffect,new_column,user_id
,16,1400,,CPU,CPU-PC,HP,Pro3000,PE 36394,SGH038PJXQ,08/11/10,,On Site,1400W020_01,10.14.1.76,6C-62-6D-68-88-01,,,2.87GB,119.00 GB,47.41GB,100%,Windows XP,OR/CR,1,,1,1,0,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,HP,,PE 36194,CNK0340SY0,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,Other Equipment,Keyboard,HP,Others,CI 19006,BAYJQ0GCPZ/9QP,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,Other Equipment,Mouse,HP,Others,CI 19153,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,DELL,Dell optiplex 360/330,PE 3645,FFZTS1S,06/19/07,,On Site,1400w009_03,10.14.1.77,00-1D-09-23-98-CC,,,0.98GB,14.60 GB,534GB,100%,Windows XP,OR/CR,,1,,,,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,HP,,PE 35924,3CQ030CT75,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,Other Equipment,Keyboard,HP,Others,CI 25409,BEXHP0CCPAB1X3,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,Pro3000,PE 36006,SGH037TYF4,08/11/10,,On Site,1400w0020_1,10.14.1.56,6C-62-6D-68-93-08,,,2.87GB,1 TB,931GB,100%,Windows XP,OR/CR,,,,,,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,,, Unreadable,HK162ABB,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,Other Equipment,Keyboard,HP,Others,CI 19081,BAUJQ0GCPZ860F,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,Pro3000,PE 35660,SGH032PZ7Z,08/11/10,,On Site,1400w0014_10,10.14.1.75,6C-62-6D-4B-F2-FB,,,2.87GB,119.00 GB,104GB,100%,Windows XP,OR/CR,,,,,,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,HP,,PE 36192,CNK0340SWN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,Other Equipment,Keyboard,HP,Others,CI 15212,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,DX2810,PE 33807,SGH9350PB9,06/08/09,,On Site,DIY1,10.14.1.80,00-24-81-84-29-5E,,,0.98GB,57.2GB,1.9GB ,100%,Windows XP,OR/CR,,,,,,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,HP,,PE 41911,3CQ8042F2G,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,DELL,Dell optiplex 360/330,PE 27002,HV89Z1S,,,Pull Out,DIY2,10.14.1.71,00-23-AE-63-4A-5C,,,3.46GB,148.00 GB,53.4GB,100%,Windows XP,OR/CR,,,,,,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,Dell,,PE 2825,CNOWR979,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41407,SGH808QN7Q,02/06/17,,On Site,1400w0001_rd,10.14.1.81,18-60-24-E5-5A-19,,,4.00 GB,1 TB,465.1 GB,100%,Windows 10 32Bit,OR/CR,,,,,,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,HP,,PE 36191,CNK0340SXO,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,Pro3000,PE 29883,SGH84700TY,,,Pull Out,1400w009_01,10.14.1.120,00-22-64-B7-74-F5,,,3.24GB,1 TB,900GB,100%,Windows XP,OR/CR,,,,,,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,HP,,PE 33394,CNC929NSF0,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,Pro3000,PE 36133,SGH037TYCZ,08/11/10,,On Site,1400w_001_1,10.14.1.84,6C-62-6D-68-91-D9,,,2.87GB,119.00 GB,109GB,1,Windows XP,OR/CR,,,,,,,v4.0,eScan,,,,,0
,16,1400,,Monitor,Monitor-LCD,HP,,PE 33038,CNC906QD4F,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,Pro3000, PE 35659 ,SGH032PZ72,,,On Site,,,,,,,,,,Windows XP,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,DX2810,PE 33819,SGH9350P9C,,,On Site,,,,,,,,,,Windows XP,,,,,,,,,,,,,,0
,16,1400,,UPS,UPS-PC,Powerware,, PE 00936 ,40290800703,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,Monitor,Monitor-LCD,Dell,,PE 29332,Unreadable,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,UPS,UPS-SERVER,Smart,,PE 3750,5S803T38345 / 5S0751T22837,01/31/08,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1400,,CPU,CPU-PC,HP,DX2810,PE 33818,SGH9350PGF,,,Pull Out,1400W0014_17,10.14.1.74,6C-62-6D-68-8C-D6,,,0.98GB,,,100%,Windows XP,OR/CR,,1,,,,,V4.0,eScan,,,,,0
,16,1401,,CPU,CPU-PC,HP,PRODESK 400 G9,PE 50840,4CE411BYN9,,,On Site,,10.14.1.72,6C-62-6D-60-91-E6,,,16 GB,,,1,Windows 11 64Bit,OR/CR,1,,1,1,,,4,eScan,,,,,0
,16,1401,,Monitor,Monitor-LCD,HP,,PE 36190,CNK0340SXG,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1401,,CPU,CPU-PC,HP,Pro3000,PE 36089,SGH037TYGX,08/11/10,,On Site,,10.14.1.79,00-24-81-84-14-71,,,3.46GB,119.00 GB,61.5GB,1,Windows XP,OR/CR,1,,1,1,,,4,eScan,,,,,0
,16,1401,,Monitor,Monitor-LCD,HP,,PE 26396,CNK8400JTD,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1401,,CPU,CPU-PC,HP,PRODESK 400 G9,PE 50841,4CE408CWS8,,,On Site,,10.14.1.70,6C-62-6D-68-8B-93,,,16 GB,,,1,Windows 11 64Bit,OR/CR,1,,1,1,,,4,eScan,,,,,0
,16,1401,,Monitor,Monitor-LCD,HP,,PE 33385,CNC929NQ56,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1401,,CPU,CPU-PC,HP,DX2810,PE 33806,SGH9350PB8,,,Pull Out,1401DON,10.14.1.74,00-24-81-84-29-32,,,3.46GB,374GB,99.2GB,1,Windows XP,OR/CR,1,,1,1,,,4,eScan,,,,,0
,16,1401,,Monitor,Monitor-LCD,HP,,PE 36512,CNK0340SZP,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1401,,CPU,CPU-PC,HP,DX2810,PE 33819,SGH9350P9C,06/08/09,,On Site,NRUAO,10.14.1.79,00-24-81-84-14-71,,,3.46GB,350GB,91GB,1,Windows XP,OR/CR,,,,,,,4,eScan,,,,,0
,16,1401,,Monitor,Monitor-LCD,HP,,PE 33395,CNC929NRN8,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1401,,Other Equipment,Keyboard,HP,Others,CI 17019,BC3880FVBXVGEQ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1401,,CPU,CPU-PC,HP,HP Pro SSF 400 G9,PE 47893,4CE323DRMH,02/06/17,,On Site,1401w001n,10.14.1.73,E0-73-E7-B2-4E-C0,,,8.00 GB,500GB,475GB,1,Windows 10 64Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1401,,CPU,CPU-PC,HP,HP Pro SSF 400 G9,PE 47911,4CE323DRP5,02/06/17,,On Site,1401W001_cash,10.14.1.83,E0-73-E7-B2-4C-79,,,8.00 GB,500GB,398GB,100%,Windows 10 64Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39853,SGH741P4PX,02/06/17,,On Site,1404W006_1,10.14.4.72,18-60-24-DF-8A-40,,,4.00 GB,465.27 GB,370.11GB,1,Windows 10 32Bit,OR/CR,1,,1,1,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40255,3CQ7392M2F,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24353,BEXHP0BWU867IT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24753,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,UPS,UPS-PC,Others,,PE 39312,PA63G52JC5,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39860,SGH741P4NT,,,Pull Out,1404W005_1,10.14.4.71,18-60-24-DF-8A-42,,,4.00 GB,465.27 GB,361.45GB,1,Windows 10 32Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40253,3CQ7392M28,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24360,BEXHP0BWU867FR,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24760,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,UPS,UPS-PC,Others,,PE 39307,PA63G52JG6,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39852,SGH741P4WW,08/11/10,,On Site,1404W002_1,10.14.4.99,18-60-24-DF-89-E9,,,4.00 GB,465.27 GB,406.35GB,1,Windows 10 32Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40256,3CQ7392M3N,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24352,Removed,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24752,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39859,SGH741P4HZ,08/11/10,,On Site,1404w001_A1,10.14.4.44,18-60-24-DF-88-DF,,,4.00 GB,465.27 GB,417.3GB,1,Windows 10 32Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40260,3CQ7392M31,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24359,BEXHP0BWU867JQ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24759,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39855,SGH741P4J8,08/11/10,,On Site,1404w001_1,10.14.4.127,18-60-24-DF-81-B6,,,4.00 GB,465.27 GB,406.63GB,100%,Windows 10 32Bit,OR/CR,,1,,,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40257,3CQ7392M2J,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24356,BEXHP0BWU8670S,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24756,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39858,SGH741P4SD,08/11/10,,On Site,1404w009_1,1014.4.74,18-60-24-DF-89-C1,,,4.00 GB,465.27 GB,390.12GB,1,Windows 10 32Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,"19""",PE 36276,CNK0340SPF,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40254,3CQ7392M30,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24358,Removed,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24758,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39854,SGH741P4LH,08/11/10,,On Site,1404w001_rel,10.14.4.70,18-60-24-DF-89-45,,,4.00 GB,465.32GB,424.88GB,1,Windows 10 32Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40258,3CQ7392LRH,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24354,BEXHP0BWU867J4,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24754,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39857,SGH741P4KR,08/11/10,,On Site,1404W007_01,10.14.4.75,18-60-24-DF-8A-85,,,4.00 GB,465.27 GB,400GB,100%,Windows 10 32Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40259,3CQ7392M0Z,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24355,BEXHP0BWU8670J,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24757,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 39856,SGH741P4J5,08/11/10,,On Site,1404W003_01,10.14.4.120,18-60-24-DF-88-E5,,,4.00 GB,465.27 GB,410GB,1,Windows 10 32Bit,OR/CR,,,,,,,4,eScan,,,,,0
,16,1404,,Monitor,Monitor-LCD,HP,,PE 40252,3CQ7392LRD,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Keyboard,HP,Others,CI 24357,BEXHP0BWU8673B,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1404,,Other Equipment,Mouse,HP,Others,CI 24755,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41420,SGH808QNGH,08/11/10,,On Site,1406W008_02,10.14.4.100,18-60-24-E5-5D-57,,,4.00 GB,465.76 GB,430.19GB,100%,Windows 10 32Bit,DL DEMERIT,,,,,,,4,eScan,,,,,0
,16,1406,,Monitor,Monitor-LCD,HP,,PE 41914,3CQ8042C54,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,Others,CI 25420,BEXHP0GGPAB256,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,,CI 25500,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Mouse,HP,Others,CI 25920,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,UPS,UPS-PC,Others,,PE 40925,Removed,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41415,SGH808QNJZ,08/11/10,,On Site,1406W002_01,10.14.4.123,18-60-24-E5-5B-7F,,,4.00 GB,465.80 GB,407.10GB,1,Windows 10 32Bit,DL DEMERIT,,,,,,,4,eScan,,,,,0
,16,1406,,Monitor,Monitor-LCD,HP,,PE 42000,3CQ7140GX1,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,SK2120,CI 25421,BEXHP0CCPAB3VM,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,UPS,UPS-PC,Eaton,5E850i,PE 40929,PA63H49EGG,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41419,SGH808QNN5,43048,,On Site,1406W007,10.14.4.102,18-60-24-E5-5A-BA,,,4.00 GB,465.76 GB,426.59GB,1,Windows 10 32Bit,DL DEMERIT,,,,1,,,4,eScan,,,,,0
,16,1406,,Monitor,Monitor-LCD,HP,V194,PE 41919,3CQ8042CCM,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,,CI 19393,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,KB9965,CI 9088,B13BCOWBUIU315,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,,Unreadable,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,,CI 15320,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,,CI 19386,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Keyboard,HP,,CI 25419,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Mouse,,,CI 2600,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Mouse,,,CI 25919,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,Other Equipment,Mouse,HP,NA,CI 25921,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1406,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 33362,SGH9350P51,06/08/09,,On Site,Evaluator,10.14.4.77,00-24-81-84-2B-76,,,2GB,148.9GB,112.5GB,1,Windows 10 32Bit,DL DEMERIT,,,,,,,4,eScan,,,,,0
,16,1406,,Monitor,Monitor-LCD,HP,LE1911,PE 36508,CNK0340T1T,,,On Site,,,,,,,,,,,,,,,,,NA,,,,,,,0
,16,1406,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41421,SGH808QNJT,43048,,On Site,1406W006,10.14.4.101,18-60-24-E5-5B-BB,,,4.00 GB,465.76 GB,451.2GB,1,Windows 10 32Bit,DL DEMERIT,,,,,,,4,eScan,,,,,0
,16,1406,,CPU,CPU-PC,HP,DX2810,PE 36406,SHNGCM001-SF,43048,,On Site,1406W0011_13,10.14.4.76,6C-62-6D-68-92-03,,,2GB,149.05 GB,107.44GB,1,Windows XP,DL DEMERIT,,,,,,,3.5,eScan,,,,,0
,16,1406,,UPS,UPS-SERVER,Liebert,GXT4,PE 40399,Unreadable,10/18/28,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,DX2710,PE 31903,SGH847013T,12/10/08,,On Site,1408W009_02,10.14.8.70,00-22-64-B7-75-81,,,2 GB,48.82 GB,9.58 GB,80%,Windows XP,OR/CR,0,,0,0,0,0,V4.0,ESCAN,,,,,0
,16,1408,,Monitor,Monitor-LCD,HP,L1910,PE 33958,CNC927NZK6,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Keyboard,HP,KU-0316,CI 19668,BAUJQ0HVB74DM1,,,On Site,,,,,,NA,NA,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Mouse,HP,NA,Unreadable,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,DX2710,PE 25502,SGH84700C4,12/10/08,,On Site,1408W0003_2,10.14.8.72,00-23-7D-16-6A-7A,,,4.00 GB,29.30 GB,162.91 MB,1,Windows XP,OR/CR,0,,0,0,0,0,V4.0,ESCAN,,,,,0
,16,1408,,Monitor,Monitor-LCD,HP,L1910,PE 33960,CNC927P16G,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Keyboard,Others,,CI 11740,B26560LBUMD0PX,,,On Site,,,,,,NA,NA,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Mouse,,,CI 26616,,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Mouse,HP,NA,Unreadable,FATSK0KCUZC8JL,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,DX2810,PE 33565,SGH9350PGD,06/08/09,,On Site,1408W001_35,10.14.8.73,00-24-81-CA-85-DD,,,4.00 GB,29.30 GB,11.43 GB,1,Windows XP,OR/CR,0,,0,0,0,0,V4.0,ESCAN,,,,,0
,16,1408,,Monitor,Monitor-LCD,HP,LE1911,PE 36831,CNK03608Y8,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Keyboard,HP,KU-0316,CI 19643,BAUJQHVBZ4D0X,,,On Site,,,,,,NA,NA,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Mouse,HP,NA,Unreadable,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,DX2810,PE 33562,SGH19550PBB,06/08/09,,On Site,1408W0003_2B,10.14.8.75,00-24-81-84-23-87,,,4.09 GB,91.58 GB,47.38 GB,0.75,Windows XP,OR/CR,0,,0,1,0,0,V4.0,ESCAN,,,,,0
,16,1408,,Monitor,Monitor-LCD,HP,L1910,PE 33959,CNC926RNV4,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Keyboard,HP,,CI 26646,BDAMB0AVBAH213,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Keyboard,HP,KU-0316,CI 16765,BC3880FVBXVGIS,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,Pro3000,PE 36768,SGH039QHGZ,08/11/10,,On Site,1408W0010_2,10.14.8.97,6C-62-6D-68-8B-D0,,,4.09 GB,29.30 GB,932.75 MB,0.81,Windows XP,OR/CR,0,,0,1,0,0,V3.5,ESCAN,,,,,0
,16,1408,,Monitor,Monitor-LCD,HP,L1910,PE 33957,CNC927NZL6,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,Other Equipment,Keyboard,Others,,Unreadable,B13BC0WBU1M0VT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,Pro3000,PE 36743,SGH039QHJ3,08/11/10,,On Site,1408W0010_3,10.14.8.90,6C-62-6D-68-8A-E0,,,4.09 GB,29.31 GB,891.89 MB,77%,Windows XP,OR/CR,0,,0,1,0,0,V4.0,ESCAN,,,,,0
,16,1408,,CPU,CPU-PC,HP,DX2810,PE 33561,SGH9350PD3,06/08/09,,On Site,1408W001_12,,00-24-81-CA-10-87,,,2.04 GB,91.73 GB,76.55 GB,1,Windows XP,OR/CR,0,,0,1,0,0,V4.0,ESCAN,,,,,0
,16,1408,,CPU,CPU-PC,HP,DX2810,PE 33563,SHG9350PFW,06/08/09,,On Site,1408W0003_1B,,,,,4.09 GB,29.35 GB,13.57 GB,0.96,Windows XP,OR/CR,0,,1,0,0,0,V4.0,ESCAN,,,,,0
,16,1408,,CPU,CPU-PC,HP,Pro3000,PE 36771,SGH039QHJH,08/11/10,,On Site,1408W008_01,10.14.8.92,6C-62-6D-68-8C-C6,,,4.09 GB,29.29 GB,930.76 MB,0.75,Windows XP,OR/CR,0,,,0,0,0,V4.0,ESCAN,,,,,0
,16,1408,,UPS,UPS-SERVER,Liebert,GXT4,PE 42278,1813900180AFC03,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,G9,PE 51135,4CE411BQ4C,,,On Site,,,,,,,,,,Windows 11 64Bit,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,DX2810,PE 33307,SGH9350P7N,,,On Site,,,,,,,,,,Windows XP,,,,,,,,,,,,,,0
,16,1408,,CPU,CPU-PC,HP,DX2710,PE 25503,SGH84700C4,,,On Site,,,,,,,,,,Windows XP,,,,,,,,,,,,,,0
,16,1412,,CPU,CPU-PC,HP,DX2810,PE 33570,SGH9350PDQ,06/08/09,,On Site,1412W0006_01,10.14.12.72,00-23-7D-C9-EA-12,,,4.00 GB,149.05 GB,110.1 GB,0.99,Windows XP,OR/CR,0,,,,,0,v4.0.3,escan,,,,,0
,16,1412,,Monitor,Monitor-LCD,HP,L1910,PE 33963,CNC927NZKK,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,Other Equipment,Keyboard,HP,KU-0316,CI 16754,BC3880FVBXVGII,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,Other Equipment,Mouse,HP,Others,CI 16914,F93A90H5BXV2FRZ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,UPS,UPS-PC,Powercom,BNT-1000AP,PE 19528,40144650607,08/24/02,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,CPU,CPU-PC,HP,DX2810,PE 33554,SGH9350PG8,06/08/09,,On Site,1412w0012_01,,00-23-7D-C9-E6-C5,,,4.00 GB,149.05 GB,110.08 GB,98%,Windows XP,OR/CR,0,,1,1,,0,v4.0.3,escan ,,,,,0
,16,1412,,Monitor,Monitor-LCD,HP,L1910,PE 33961,CNC927NZLC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,Other Equipment,Keyboard,HP,KU-0316,CI 19888,BAUJQ0IBZH7B4,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,Other Equipment,Mouse,HP,NA,CI 20028,FATSK0KDRZ5UC2,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,UPS,UPS-PC,Powerware,PW-9110,PE 5352,B17987,06/19/07,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,CPU,CPU-PC,HP,Pro3000,PE 36972,SGH042SJBQ,08/11/10,,On Site,1412W0005_01,10.14.12.76,6C-62-6D-68-8A-06,,,4.00 GB,149.05 GB,5.26 GB,0.95,Windows XP,OR/CR,0,,,,,0,v4.0.3,escan,,,,,0
,16,1412,,Monitor,Monitor-LCD,HP,L1910,PE 33962,CNC927P14V,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,16,1412,,Other Equipment,Keyboard,HP,,CI 16770,NA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
